customer_id,age,gender,city,education,employment_type,monthly_income,credit_score,loan_amount,loan_term_months,interest_rate,existing_loans,default_history,marital_status,dependents,property_ownership,vehicle_ownership,insurance,bank_balance,avg_monthly_expense,last_login_days,mobile_app_user,customer_rating,churn_risk,loan_approved
149.0,33.0,Male,Mumbai,Graduate,,117309.0,,367988.0,,10.11,0.0,,Divorced,1.0,Mortgaged,No,No,272860.0,29858.0,362.0,Yes,,Low,No
150.0,67.0,Female,Hyderabad,High School,Business,17141.0,455.0,538455.0,60.0,13.95,2.0,,Divorced,5.0,Rented,No,Yes,406358.0,6317.0,,Yes,,Low,
151.0,30.0,Female,Mumbai,High School,Self-Employed,187551.0,863.0,,48.0,13.12,2.0,No,Single,4.0,Rented,No,No,1076713.0,76620.0,,Yes,4.8,High,No
152.0,59.0,Male,Ahmedabad,Graduate,Self-Employed,189443.0,,452828.0,72.0,14.27,3.0,Yes,Divorced,5.0,Mortgaged,Yes,,547470.0,53900.0,330.0,Yes,3.6,Low,No
,58.0,Male,,High School,,101539.0,610.0,99101.0,48.0,11.52,,No,,3.0,Rented,Yes,No,1236196.0,,204.0,No,,,
,46.0,Male,,Post Graduate,Self-Employed,55545.0,,489718.0,60.0,11.23,5.0,Yes,Married,5.0,Owned,No,Yes,,22825.0,331.0,No,1.1,Low,Yes
155.0,65.0,Female,Chennai,PhD,Salaried,36324.0,647.0,269358.0,48.0,7.26,5.0,No,Divorced,4.0,Owned,No,Yes,142400.0,,219.0,Yes,,Medium,Yes
156.0,55.0,,Delhi,PhD,Salaried,121865.0,635.0,76609.0,72.0,,3.0,No,Married,,Mortgaged,,No,796799.0,4181.0,90.0,No,2.0,Medium,Yes
157.0,27.0,Female,,,Unemployed,120788.0,747.0,60225.0,60.0,18.42,0.0,No,Married,0.0,Rented,,Yes,1141908.0,70525.0,305.0,No,,Low,No
158.0,41.0,Male,Pune,PhD,,,554.0,81590.0,48.0,13.03,5.0,No,Married,5.0,,Yes,No,36460.0,,,No,2.7,Low,No
159.0,39.0,Female,Chennai,Diploma,Business,136178.0,391.0,541901.0,60.0,10.89,2.0,No,Married,5.0,Owned,Yes,Yes,517890.0,56231.0,198.0,Yes,,High,Yes
,22.0,Male,Pune,Post Graduate,Salaried,104338.0,375.0,660340.0,24.0,14.47,3.0,No,Divorced,4.0,Owned,No,Yes,846934.0,38665.0,55.0,,1.3,Medium,Yes
161.0,45.0,,Hyderabad,Post Graduate,Business,105154.0,377.0,484940.0,72.0,14.7,4.0,Yes,Married,1.0,Rented,Yes,No,394365.0,70909.0,,Yes,2.1,,Yes
162.0,30.0,,Bangalore,Diploma,Self-Employed,,,224695.0,48.0,7.38,,No,,,Owned,No,No,39085.0,36199.0,309.0,No,2.3,Low,Yes
163.0,59.0,,Bangalore,PhD,Unemployed,47032.0,810.0,421742.0,24.0,,3.0,No,Married,2.0,Rented,,Yes,1348635.0,97773.0,290.0,,4.8,Low,Yes
164.0,29.0,Male,Mumbai,High School,Salaried,192320.0,884.0,,12.0,9.21,0.0,Yes,Single,5.0,Mortgaged,No,Yes,,82393.0,72.0,Yes,4.3,Medium,Yes
165.0,24.0,Female,Bangalore,High School,Business,155856.0,793.0,208646.0,72.0,9.25,2.0,Yes,Married,0.0,Owned,Yes,Yes,1496266.0,62896.0,324.0,Yes,2.1,Medium,Yes
166.0,51.0,Male,,,Business,182041.0,308.0,194198.0,72.0,18.32,2.0,Yes,Single,5.0,Rented,Yes,Yes,769967.0,94816.0,67.0,No,1.8,Medium,Yes
167.0,39.0,Male,Mumbai,High School,Self-Employed,187894.0,,786820.0,72.0,,4.0,Yes,Single,5.0,Mortgaged,Yes,No,808795.0,88437.0,98.0,Yes,1.3,Low,
168.0,39.0,Male,,Diploma,Unemployed,139572.0,464.0,93227.0,72.0,14.26,,No,Married,0.0,Rented,Yes,Yes,261775.0,,,Yes,5.0,Low,No
169.0,48.0,Female,Hyderabad,PhD,Unemployed,142498.0,506.0,297951.0,,16.29,2.0,No,Married,,Mortgaged,No,No,426187.0,,224.0,No,1.1,Medium,No
170.0,61.0,Female,Mumbai,Post Graduate,Salaried,163505.0,,674219.0,48.0,,2.0,,Divorced,1.0,Mortgaged,Yes,Yes,734642.0,18496.0,155.0,No,,High,Yes
171.0,46.0,Female,Chennai,High School,Business,16454.0,,85761.0,12.0,15.08,5.0,No,Divorced,3.0,Rented,No,No,1468076.0,,202.0,Yes,,High,No
172.0,69.0,Female,,PhD,Salaried,111207.0,487.0,90342.0,,9.01,0.0,,Divorced,3.0,Owned,,Yes,501323.0,,86.0,Yes,1.1,High,
173.0,30.0,Female,Hyderabad,,Salaried,,569.0,,48.0,16.05,,Yes,Single,0.0,Mortgaged,No,Yes,1164146.0,,309.0,Yes,3.5,,
174.0,30.0,Male,Ahmedabad,,Unemployed,22423.0,,288119.0,24.0,15.79,1.0,No,Divorced,0.0,Owned,No,Yes,511179.0,12947.0,,Yes,1.3,Low,No
175.0,,Male,Hyderabad,High School,Self-Employed,173381.0,746.0,743629.0,60.0,13.09,5.0,,Divorced,2.0,Rented,No,Yes,577241.0,99027.0,272.0,No,1.8,Medium,No
176.0,54.0,Male,Hyderabad,High School,Unemployed,137339.0,791.0,80068.0,60.0,15.83,0.0,No,Single,0.0,,Yes,No,171955.0,16219.0,,Yes,2.6,High,Yes
,25.0,Female,Bangalore,High School,Salaried,68817.0,,549975.0,48.0,11.44,2.0,Yes,,5.0,Mortgaged,,Yes,317684.0,22727.0,,No,5.0,,
178.0,39.0,Male,Pune,PhD,Self-Employed,44029.0,673.0,567492.0,48.0,7.66,,No,Single,2.0,Mortgaged,Yes,Yes,104304.0,9662.0,352.0,,,Low,Yes
179.0,59.0,Female,Chennai,,,136904.0,851.0,157979.0,48.0,19.03,,No,,0.0,Mortgaged,No,Yes,738225.0,45743.0,244.0,No,2.4,High,No
180.0,56.0,Male,Chennai,Post Graduate,Self-Employed,194239.0,631.0,67557.0,24.0,,,No,Divorced,1.0,Owned,Yes,Yes,1064249.0,93737.0,353.0,No,,Medium,No
181.0,,Male,Mumbai,Graduate,Business,,,21972.0,36.0,16.92,5.0,Yes,Divorced,,Mortgaged,No,Yes,,32088.0,321.0,,3.9,Low,Yes
182.0,61.0,Male,,High School,Self-Employed,10530.0,328.0,682248.0,12.0,18.19,0.0,No,Married,5.0,Owned,No,No,850585.0,55984.0,195.0,Yes,4.9,Medium,No
183.0,36.0,Male,Delhi,Post Graduate,Salaried,127366.0,460.0,791576.0,24.0,11.62,2.0,No,Divorced,2.0,Rented,No,Yes,967821.0,70024.0,308.0,Yes,2.7,High,Yes
,46.0,Male,Chennai,PhD,Salaried,56775.0,541.0,334302.0,48.0,11.79,0.0,,Divorced,2.0,Owned,No,No,1259725.0,43997.0,347.0,Yes,1.0,Low,Yes
185.0,34.0,Female,Delhi,High School,Salaried,174002.0,647.0,238807.0,48.0,,3.0,Yes,,4.0,,No,No,1473585.0,45640.0,139.0,Yes,1.1,Medium,
186.0,23.0,Male,Bangalore,PhD,,63909.0,379.0,508056.0,60.0,17.69,0.0,No,,5.0,Mortgaged,Yes,Yes,941956.0,69650.0,347.0,Yes,2.9,Low,Yes
187.0,53.0,Male,Mumbai,,Self-Employed,132842.0,533.0,710733.0,12.0,12.51,2.0,Yes,Single,0.0,Rented,Yes,Yes,,94710.0,218.0,Yes,2.0,High,No
188.0,31.0,Male,,Graduate,Self-Employed,70706.0,768.0,680842.0,,16.09,4.0,,Married,4.0,Owned,No,No,134554.0,,186.0,No,1.7,Low,No
189.0,,Female,Bangalore,PhD,Unemployed,,451.0,375743.0,12.0,18.95,0.0,No,Single,0.0,Rented,Yes,Yes,304497.0,60913.0,273.0,Yes,3.8,Low,
190.0,41.0,,Pune,High School,Unemployed,160925.0,356.0,355515.0,36.0,17.92,,,Married,5.0,Rented,No,Yes,,37858.0,122.0,,3.4,Medium,
191.0,49.0,Female,Pune,Post Graduate,Business,58418.0,324.0,123840.0,72.0,12.33,2.0,Yes,Single,5.0,Owned,Yes,Yes,796218.0,,10.0,Yes,1.4,Medium,Yes
192.0,51.0,Female,Hyderabad,PhD,Self-Employed,106057.0,421.0,115252.0,24.0,18.03,4.0,,Single,4.0,Owned,No,No,1084628.0,65277.0,193.0,Yes,4.3,High,No
193.0,,Female,Bangalore,Post Graduate,,153485.0,813.0,349995.0,60.0,10.97,4.0,No,Single,5.0,Rented,Yes,Yes,325161.0,79448.0,351.0,Yes,,High,No
194.0,,,Mumbai,High School,,81190.0,760.0,304069.0,48.0,12.17,2.0,No,Married,4.0,Rented,No,No,1237221.0,45391.0,322.0,Yes,,Low,Yes
195.0,45.0,Female,Pune,Graduate,Unemployed,34627.0,682.0,677255.0,,18.68,,Yes,Single,3.0,Owned,No,No,99385.0,70375.0,156.0,No,3.1,Low,No
196.0,32.0,Male,,PhD,Salaried,19309.0,707.0,303987.0,72.0,,5.0,No,Single,3.0,Rented,No,Yes,667548.0,49378.0,0.0,Yes,2.9,Low,Yes
197.0,63.0,Male,Pune,Diploma,Salaried,129096.0,700.0,,12.0,16.66,0.0,No,Married,0.0,Owned,,No,644911.0,67236.0,144.0,,1.2,Medium,Yes
,59.0,Female,Ahmedabad,Diploma,Salaried,56883.0,581.0,131815.0,24.0,14.9,1.0,,Divorced,1.0,Owned,No,No,908403.0,17554.0,90.0,Yes,1.2,Low,Yes
199.0,60.0,Male,,,Business,162487.0,367.0,566549.0,36.0,13.97,,No,Divorced,,Rented,Yes,No,,91262.0,191.0,No,2.9,High,No
200.0,50.0,Male,Ahmedabad,High School,Unemployed,153199.0,509.0,162854.0,60.0,7.89,4.0,Yes,,,Mortgaged,No,No,489947.0,50019.0,84.0,Yes,1.2,Medium,Yes
201.0,52.0,Male,Delhi,,Self-Employed,97102.0,609.0,389920.0,72.0,14.55,0.0,Yes,Married,,Owned,Yes,No,,12751.0,,Yes,1.2,Medium,No
202.0,49.0,Female,Delhi,Diploma,Business,33631.0,464.0,62404.0,36.0,14.81,3.0,,Divorced,3.0,Rented,No,Yes,1142683.0,,81.0,Yes,4.6,High,No
203.0,66.0,Female,Hyderabad,High School,,119762.0,614.0,580955.0,12.0,,0.0,Yes,Married,5.0,Owned,,No,120809.0,43115.0,219.0,No,4.5,Low,Yes
204.0,56.0,Female,Mumbai,,Self-Employed,160992.0,448.0,707467.0,48.0,8.67,0.0,Yes,Single,0.0,Mortgaged,Yes,No,272764.0,5355.0,53.0,No,2.5,Low,No
205.0,36.0,Female,Bangalore,Post Graduate,Self-Employed,93795.0,504.0,639489.0,36.0,19.34,4.0,No,Married,1.0,Mortgaged,No,No,,98983.0,361.0,Yes,3.2,Low,
206.0,27.0,Female,,PhD,,193607.0,349.0,,12.0,18.02,3.0,No,,,Mortgaged,Yes,Yes,1444106.0,64248.0,254.0,Yes,2.1,Medium,
,,Male,,High School,Unemployed,158805.0,453.0,,72.0,12.2,1.0,,Divorced,5.0,Mortgaged,Yes,No,1377284.0,87769.0,142.0,No,4.7,High,Yes
208.0,31.0,Female,Chennai,Diploma,,182694.0,351.0,59063.0,72.0,15.48,,,Married,2.0,Rented,Yes,No,947500.0,50138.0,63.0,Yes,2.4,Low,Yes
209.0,39.0,Male,Mumbai,PhD,Unemployed,111779.0,312.0,265247.0,60.0,14.65,3.0,Yes,Single,1.0,Mortgaged,No,Yes,862226.0,25745.0,124.0,No,4.3,High,Yes
210.0,61.0,Female,Pune,Post Graduate,Salaried,,321.0,467811.0,48.0,,1.0,No,Married,3.0,Rented,Yes,Yes,67997.0,13244.0,14.0,No,1.4,Medium,Yes
211.0,,Male,Hyderabad,Diploma,,86378.0,390.0,,12.0,11.33,0.0,Yes,Divorced,1.0,,No,No,572449.0,7727.0,274.0,No,,Medium,Yes
212.0,49.0,Female,Mumbai,PhD,Self-Employed,21315.0,770.0,,,18.4,0.0,Yes,Divorced,2.0,,Yes,,135807.0,27332.0,302.0,No,,Medium,Yes
213.0,,Male,,Post Graduate,Business,137320.0,363.0,48189.0,48.0,15.88,4.0,Yes,Married,,Owned,No,Yes,104777.0,28905.0,122.0,No,1.1,Medium,Yes
214.0,34.0,Female,Delhi,Diploma,Unemployed,84544.0,,700793.0,12.0,16.19,5.0,Yes,Single,,Mortgaged,,No,697140.0,97274.0,32.0,Yes,3.8,Low,No
215.0,,Male,Bangalore,Graduate,Salaried,107856.0,,367790.0,,6.76,0.0,Yes,Single,1.0,Mortgaged,,,1428165.0,,21.0,Yes,2.0,,No
216.0,43.0,Male,Hyderabad,Post Graduate,Salaried,14203.0,361.0,732405.0,36.0,7.96,,No,Divorced,4.0,Owned,,Yes,207829.0,7637.0,200.0,,2.8,Medium,No
217.0,,Female,Hyderabad,Diploma,Business,60490.0,707.0,,24.0,7.59,1.0,,Single,2.0,Mortgaged,Yes,Yes,227895.0,41412.0,127.0,No,4.9,,
218.0,64.0,Female,Hyderabad,Post Graduate,Self-Employed,146452.0,707.0,56664.0,24.0,10.88,4.0,Yes,Divorced,1.0,Rented,Yes,No,309854.0,83452.0,345.0,No,4.3,Medium,
219.0,51.0,Female,Chennai,PhD,,76681.0,355.0,577497.0,24.0,19.42,1.0,No,Divorced,2.0,Owned,Yes,Yes,1221033.0,98950.0,,,2.0,High,No
220.0,,Female,Hyderabad,Graduate,Unemployed,124025.0,681.0,347161.0,72.0,18.97,5.0,Yes,Single,,Owned,Yes,No,582944.0,54504.0,246.0,No,2.2,Low,
221.0,37.0,Male,Delhi,Diploma,,40957.0,591.0,,48.0,15.33,0.0,No,Single,1.0,Owned,No,Yes,1101466.0,97938.0,,No,2.7,High,Yes
222.0,36.0,Female,Ahmedabad,,Salaried,10923.0,686.0,304397.0,48.0,11.77,1.0,Yes,Married,5.0,,,Yes,1102798.0,79148.0,342.0,No,3.5,Low,Yes
223.0,18.0,Male,Delhi,,Self-Employed,58742.0,646.0,360186.0,72.0,11.92,1.0,Yes,Single,1.0,Mortgaged,Yes,No,531569.0,8796.0,57.0,Yes,3.1,Low,Yes
224.0,31.0,Female,Delhi,Diploma,Business,86760.0,,329082.0,36.0,18.76,3.0,Yes,Single,0.0,Mortgaged,No,Yes,53552.0,27194.0,254.0,Yes,,Low,Yes
225.0,28.0,,,,Unemployed,92041.0,,167689.0,60.0,8.52,0.0,No,Divorced,4.0,Mortgaged,No,No,1488498.0,,79.0,,4.4,Medium,No
226.0,45.0,Female,Hyderabad,,Self-Employed,118039.0,,204196.0,36.0,,4.0,No,Married,5.0,Mortgaged,,No,844279.0,,232.0,Yes,2.9,Medium,Yes
227.0,46.0,Female,Bangalore,PhD,Salaried,187177.0,506.0,20196.0,60.0,8.46,1.0,Yes,Single,3.0,,No,No,337275.0,51943.0,229.0,No,3.2,Medium,
228.0,26.0,Male,Chennai,,Unemployed,189860.0,831.0,178124.0,60.0,8.41,,Yes,Divorced,1.0,Owned,Yes,No,1018454.0,40142.0,181.0,Yes,,High,No
229.0,51.0,Female,,Post Graduate,Unemployed,63114.0,370.0,,,,4.0,,Single,2.0,Mortgaged,No,No,1327450.0,93709.0,193.0,Yes,4.3,High,No
230.0,54.0,Male,Ahmedabad,Post Graduate,Business,14339.0,627.0,,72.0,6.88,2.0,No,Single,3.0,Mortgaged,Yes,,491033.0,51606.0,126.0,Yes,2.2,High,No
231.0,43.0,Female,Delhi,High School,,118229.0,872.0,352257.0,72.0,15.11,5.0,No,Divorced,0.0,Rented,Yes,No,,15805.0,289.0,No,3.7,Medium,Yes
232.0,62.0,Female,Ahmedabad,Diploma,,,355.0,403340.0,60.0,16.27,3.0,No,Divorced,2.0,Rented,,,425441.0,47735.0,99.0,Yes,1.3,Medium,No
233.0,69.0,,Pune,Diploma,Salaried,47669.0,745.0,750445.0,12.0,16.04,2.0,No,,3.0,Owned,Yes,Yes,888739.0,,239.0,Yes,1.9,Medium,No
234.0,60.0,Male,Delhi,Post Graduate,Salaried,40842.0,515.0,115899.0,24.0,11.98,3.0,,Divorced,4.0,Mortgaged,No,No,1317086.0,63471.0,211.0,No,4.5,Low,No
235.0,,Male,,High School,Self-Employed,17455.0,519.0,410170.0,36.0,14.79,3.0,Yes,Single,1.0,Owned,No,Yes,294393.0,53826.0,346.0,Yes,,Medium,No
236.0,25.0,,Mumbai,Graduate,Salaried,,543.0,686166.0,72.0,6.97,5.0,Yes,Divorced,0.0,Rented,Yes,No,1385549.0,73641.0,281.0,No,2.4,Medium,
237.0,67.0,Female,,Post Graduate,Unemployed,181135.0,334.0,525523.0,72.0,14.53,1.0,Yes,Single,0.0,Mortgaged,No,Yes,1234545.0,,91.0,,,,Yes
238.0,33.0,Male,Hyderabad,Graduate,Salaried,32944.0,303.0,,72.0,,1.0,Yes,Married,3.0,Owned,,Yes,727803.0,52071.0,305.0,No,3.8,Medium,Yes
239.0,18.0,Male,Delhi,,Salaried,59936.0,325.0,39847.0,60.0,12.31,5.0,Yes,Single,,Rented,Yes,Yes,1241139.0,80923.0,179.0,No,2.9,,No
,,Female,Bangalore,Diploma,Salaried,154195.0,626.0,342729.0,12.0,,1.0,Yes,,5.0,Rented,Yes,,,68514.0,321.0,,1.8,High,Yes
,57.0,Female,Chennai,High School,Unemployed,145774.0,732.0,234893.0,60.0,17.3,1.0,Yes,,0.0,Mortgaged,Yes,Yes,515047.0,43689.0,35.0,No,1.2,,No
242.0,62.0,Female,Bangalore,Graduate,Unemployed,85648.0,689.0,704987.0,,17.4,1.0,,Married,0.0,Owned,Yes,Yes,388887.0,89062.0,73.0,No,2.2,Medium,Yes
243.0,66.0,Male,Delhi,PhD,Salaried,104583.0,441.0,445174.0,12.0,12.84,2.0,Yes,,4.0,Mortgaged,No,,863916.0,30578.0,363.0,No,,,No
244.0,18.0,Female,Bangalore,,Unemployed,162585.0,835.0,462943.0,36.0,6.99,3.0,No,Single,4.0,Owned,Yes,Yes,1273179.0,,221.0,Yes,4.2,High,Yes
245.0,62.0,Female,Bangalore,Post Graduate,Salaried,141612.0,556.0,,72.0,17.56,2.0,No,,5.0,Owned,No,No,166283.0,,233.0,No,4.4,Medium,Yes
246.0,27.0,Male,,Diploma,Business,99598.0,417.0,334253.0,24.0,7.28,0.0,,Divorced,2.0,Rented,Yes,No,289712.0,,355.0,Yes,1.5,,No
247.0,,Male,Hyderabad,Diploma,Salaried,,707.0,442743.0,72.0,13.98,,Yes,Single,1.0,Owned,No,No,1036421.0,22339.0,211.0,Yes,4.8,Low,No
248.0,52.0,Female,Delhi,High School,Business,154037.0,,518936.0,48.0,7.53,2.0,Yes,Single,2.0,,Yes,Yes,179723.0,80243.0,88.0,No,4.2,,Yes
249.0,66.0,,,PhD,Salaried,40947.0,815.0,400920.0,12.0,13.01,1.0,Yes,Single,1.0,Rented,,No,1415320.0,15895.0,220.0,Yes,1.9,Low,Yes
250.0,61.0,Female,Pune,High School,,77897.0,875.0,654547.0,60.0,17.36,0.0,Yes,,2.0,,Yes,Yes,,36271.0,124.0,,4.5,High,Yes
251.0,,Female,Bangalore,Diploma,,191499.0,409.0,231684.0,24.0,14.37,4.0,Yes,Divorced,3.0,Owned,Yes,,640245.0,37152.0,,No,1.7,High,
252.0,39.0,Female,Hyderabad,Diploma,Self-Employed,110946.0,415.0,667856.0,72.0,8.88,2.0,,Single,3.0,Mortgaged,Yes,Yes,1185997.0,6206.0,160.0,No,,Low,No
253.0,34.0,Male,Chennai,Graduate,Self-Employed,95837.0,609.0,760821.0,12.0,15.66,0.0,No,Married,0.0,Rented,Yes,No,885730.0,23495.0,193.0,Yes,4.4,High,Yes
254.0,59.0,Male,Mumbai,Graduate,Unemployed,,681.0,664865.0,24.0,17.85,3.0,Yes,Married,3.0,Rented,Yes,No,,23911.0,120.0,No,5.0,Medium,
,29.0,Male,,Post Graduate,Unemployed,113386.0,,112899.0,60.0,16.26,3.0,Yes,Single,5.0,Owned,,Yes,1048348.0,53425.0,97.0,No,1.4,High,No
256.0,60.0,Female,Hyderabad,Diploma,Salaried,182588.0,672.0,21181.0,24.0,11.65,0.0,No,Single,0.0,,Yes,,769624.0,59645.0,331.0,No,1.5,Low,Yes
257.0,50.0,Female,Delhi,High School,Unemployed,,853.0,628718.0,12.0,,2.0,Yes,Single,3.0,Mortgaged,Yes,No,668191.0,37752.0,162.0,No,1.4,Low,Yes
258.0,58.0,Male,Bangalore,Diploma,Business,146293.0,573.0,34141.0,60.0,16.09,,No,,5.0,Mortgaged,No,,70726.0,88157.0,28.0,Yes,4.3,Low,No
259.0,54.0,,Chennai,PhD,,155718.0,629.0,780719.0,48.0,12.95,3.0,No,,3.0,,No,Yes,188892.0,29090.0,33.0,No,2.0,High,No
260.0,23.0,Female,Delhi,Diploma,Salaried,147975.0,765.0,201933.0,72.0,8.65,,Yes,Divorced,,Rented,Yes,No,189272.0,10952.0,58.0,No,3.7,High,Yes
261.0,46.0,,Mumbai,PhD,Business,41412.0,,474660.0,48.0,17.73,1.0,Yes,Married,1.0,,Yes,Yes,,79800.0,293.0,Yes,4.7,,No
262.0,61.0,Male,Pune,Post Graduate,Salaried,152644.0,580.0,102850.0,,19.47,1.0,Yes,Divorced,3.0,Rented,Yes,Yes,442416.0,14679.0,,Yes,3.4,High,No
,47.0,,Delhi,Graduate,Business,,491.0,646746.0,48.0,6.54,4.0,,,1.0,Mortgaged,Yes,No,1376559.0,,272.0,Yes,1.9,,No
264.0,67.0,Male,Pune,High School,Business,83538.0,,120141.0,72.0,15.25,2.0,No,Single,3.0,Rented,,No,1483655.0,85208.0,224.0,No,1.5,Low,No
265.0,64.0,Male,Bangalore,Graduate,Self-Employed,,725.0,219955.0,48.0,12.31,4.0,,Single,0.0,Mortgaged,Yes,,1133846.0,27895.0,150.0,Yes,2.8,High,Yes
266.0,60.0,Female,Bangalore,Post Graduate,Salaried,93606.0,310.0,,72.0,11.87,3.0,Yes,Married,4.0,Mortgaged,No,No,,27528.0,239.0,No,3.3,Low,No
267.0,66.0,Female,Pune,Post Graduate,,75702.0,,261082.0,48.0,18.52,2.0,No,Married,1.0,Mortgaged,No,Yes,622168.0,11749.0,257.0,No,4.9,High,No
,49.0,Male,,High School,Unemployed,88865.0,352.0,,72.0,18.47,5.0,No,Married,0.0,Mortgaged,,No,442754.0,99816.0,179.0,Yes,,Medium,Yes
,,Female,Pune,Diploma,Salaried,,736.0,39137.0,48.0,,2.0,No,Married,,Rented,No,,208648.0,11173.0,265.0,No,5.0,Medium,
270.0,,Male,Pune,Post Graduate,Salaried,133043.0,632.0,159989.0,72.0,,5.0,,Divorced,5.0,Owned,,No,208001.0,99653.0,228.0,No,1.7,,Yes
271.0,65.0,Male,Pune,PhD,Business,66293.0,767.0,,48.0,15.09,3.0,No,,3.0,Mortgaged,Yes,Yes,824236.0,69108.0,144.0,No,1.6,High,Yes
272.0,68.0,,Mumbai,PhD,Self-Employed,196368.0,807.0,324021.0,60.0,13.29,3.0,No,Single,,Owned,Yes,Yes,590951.0,77305.0,193.0,Yes,4.0,Low,
,66.0,Female,Pune,Graduate,,165276.0,367.0,,24.0,9.91,,Yes,Divorced,5.0,Owned,Yes,No,643354.0,4890.0,158.0,Yes,3.6,,No
,32.0,,Ahmedabad,,,49042.0,638.0,523007.0,60.0,12.14,1.0,Yes,Married,0.0,Rented,Yes,No,,90402.0,226.0,No,1.5,High,No
275.0,65.0,Female,Chennai,High School,Business,111247.0,430.0,,72.0,15.93,5.0,No,Married,5.0,Rented,No,Yes,1083179.0,8023.0,274.0,Yes,4.8,Low,Yes
276.0,31.0,Male,Ahmedabad,Diploma,Business,132591.0,445.0,274386.0,24.0,19.09,0.0,No,,4.0,Owned,,No,615985.0,66465.0,166.0,,3.6,Low,Yes
277.0,37.0,Male,Delhi,,Unemployed,,724.0,785917.0,48.0,7.29,,No,Married,2.0,Owned,,No,,41123.0,160.0,Yes,1.3,Low,No
278.0,59.0,Female,Pune,Post Graduate,Unemployed,194608.0,787.0,289166.0,,14.24,4.0,Yes,Married,3.0,,Yes,No,375186.0,97889.0,92.0,Yes,2.8,Low,No
279.0,31.0,Male,Chennai,Graduate,Self-Employed,84915.0,,241538.0,72.0,7.23,1.0,No,,1.0,Owned,Yes,No,,5640.0,259.0,No,1.8,Medium,
280.0,42.0,Male,Ahmedabad,High School,Business,196114.0,404.0,221468.0,12.0,12.85,0.0,Yes,Divorced,,Owned,Yes,No,144679.0,20189.0,266.0,No,4.9,,No
281.0,21.0,Female,Chennai,Graduate,Salaried,88619.0,384.0,292485.0,36.0,,4.0,,Single,1.0,,Yes,No,1318023.0,13169.0,94.0,Yes,2.0,Low,No
,25.0,Male,Hyderabad,Graduate,Self-Employed,138075.0,748.0,377548.0,60.0,7.99,5.0,Yes,Married,1.0,Rented,Yes,No,968075.0,44042.0,111.0,Yes,3.6,Medium,Yes
283.0,67.0,Female,Hyderabad,Diploma,,176032.0,519.0,744788.0,48.0,17.81,0.0,,,,,No,Yes,836776.0,52125.0,83.0,Yes,3.2,High,
284.0,60.0,,Pune,Diploma,Business,17912.0,682.0,352346.0,,,4.0,No,Married,2.0,Rented,No,No,,87772.0,57.0,Yes,2.2,Low,No
285.0,50.0,Male,Bangalore,Post Graduate,Salaried,30546.0,408.0,512012.0,72.0,7.23,2.0,No,Divorced,5.0,Mortgaged,,Yes,11557.0,48016.0,348.0,,2.1,Medium,No
286.0,51.0,Female,Hyderabad,Diploma,Unemployed,75477.0,,114294.0,12.0,7.47,1.0,,Married,,Owned,No,,765918.0,11018.0,129.0,No,1.3,High,No
287.0,29.0,Female,Hyderabad,,Salaried,160559.0,320.0,662720.0,12.0,12.69,4.0,Yes,Divorced,2.0,Owned,Yes,Yes,,59211.0,1.0,Yes,2.4,Medium,No
288.0,45.0,Female,Bangalore,High School,Self-Employed,45892.0,627.0,289248.0,72.0,17.45,0.0,No,Divorced,0.0,Owned,Yes,Yes,278446.0,17594.0,170.0,Yes,2.7,High,Yes
289.0,,Female,Hyderabad,PhD,Salaried,113417.0,526.0,221118.0,48.0,15.24,3.0,No,Divorced,2.0,Rented,No,No,465058.0,51416.0,,Yes,1.1,Low,Yes
290.0,56.0,Female,Delhi,Graduate,Salaried,148430.0,676.0,202030.0,48.0,,1.0,No,,1.0,Owned,No,Yes,,85581.0,109.0,No,2.4,Medium,
291.0,49.0,Male,Delhi,High School,Salaried,105102.0,411.0,243299.0,24.0,14.23,2.0,No,Married,0.0,Mortgaged,Yes,No,1487104.0,7336.0,64.0,Yes,2.9,Low,No
292.0,67.0,Male,Bangalore,High School,Business,128545.0,453.0,31528.0,72.0,18.33,3.0,No,Married,4.0,Owned,Yes,Yes,277362.0,,277.0,No,2.1,Medium,Yes
293.0,48.0,Female,Delhi,Diploma,Business,147847.0,757.0,346871.0,24.0,7.77,2.0,No,Single,5.0,Mortgaged,No,Yes,815057.0,75095.0,201.0,Yes,1.3,Low,Yes
294.0,32.0,,Pune,High School,Unemployed,35405.0,551.0,125961.0,36.0,8.89,5.0,Yes,Married,,Rented,Yes,,1362284.0,,248.0,No,4.8,Low,Yes
295.0,62.0,Female,Chennai,PhD,Unemployed,190283.0,315.0,106052.0,48.0,17.47,4.0,Yes,Divorced,2.0,Rented,Yes,No,970741.0,89978.0,153.0,Yes,,Medium,
296.0,61.0,Male,Ahmedabad,Diploma,Salaried,131152.0,789.0,41210.0,48.0,10.68,2.0,Yes,Single,2.0,Owned,Yes,Yes,1304716.0,,158.0,No,2.1,Low,No
297.0,30.0,Male,Pune,High School,Salaried,131908.0,746.0,718610.0,72.0,16.04,3.0,Yes,Single,4.0,Rented,Yes,,1188418.0,97674.0,164.0,Yes,4.1,Medium,Yes
,34.0,Male,Chennai,Diploma,Salaried,138484.0,837.0,317658.0,36.0,14.22,,No,,,,Yes,Yes,,48079.0,15.0,,,High,
